stage,component_id,lot_id,component_type,temperature_C,voltage_V,anomaly_factor,drift_factor,future_factor,specification_factor,risk_score,qa_classification,risk_explanation,combined_anomaly_score,anomaly_flag,statistical_score,statistical_anomaly_flag,temporal_anomaly_score,temporal_anomaly_flag,isolation_forest_score,isolation_forest_flag,statistical_evidence_count,limit_violation,limit_excess_uA,absolute_limit_uA,predicted_168h_uA,prediction_lower_uA,prediction_upper_uA,prediction_error_uA,absolute_prediction_error_uA,predicted_drift_uA,predicted_drift_rate,predicted_relative_drift,safety_slope,drift_slope_excess,early_drift_flag,predicted_limit_exceeded,uncertainty_adjusted_failure,limit_margin_uA,upper_bound_limit_margin_uA,future_drift_risk,module_b_status,module_b_match
1,C1923,L1,TypeB,26.32,1.22,0.96325,0.43248031999567993,1.0,1.0,84.709507999892,Review,Risk score: 84.71/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.9475,1,0.895,1,1.0,1,1.0,1,4,1,10.0,50,40.7866854789471,15.06964333274425,66.50372762514995,-19.2133145210529,19.2133145210529,26.0366854789471,0.1549802707080184,1.7651990155218371,0.0178571428571428,0.1371231278508756,True,False,True,9.2133145210529,-16.50372762514995,HIGH,PREDICTED_FAILURE,True
1,C1933,L1,TypeA,28.3,1.04,0.8788469920975447,0.44577008694675113,1.0,1.0,82.50966193659511,Review,Risk score: 82.51/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.826924274425064,1,0.8450467272727273,1,1.0,1,0.8088018215774005,1,4,1,10.0,50,41.93729311634506,16.22025097014221,67.6543352625479,-18.06270688365494,18.06270688365494,27.677293116345066,0.1647457923591967,1.9409041456062457,0.0178571428571428,0.1468886495020539,True,False,True,8.06270688365494,-17.654335262547903,HIGH,PREDICTED_FAILURE,True
1,C572,L1,TypeC,25.18,1.11,0.7950656476723564,0.4839259244734959,1.0,1.0,80.95011754200809,Review,Risk score: 80.95/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.8024747347700332,1,0.8424999999999998,1,1.0,1,0.7624494695400664,1,2,1,10.0,50,49.54555643316805,23.8285142869652,75.2625985793709,-10.454443566831948,10.454443566831948,35.035556433168054,0.2085449787688574,2.414580043636668,0.0178571428571428,0.1906878359117146,True,False,True,0.454443566831948,-25.262598579370906,HIGH,PREDICTED_FAILURE,True
1,C1331,L1,TypeB,31.98,1.28,0.8007426446196819,0.46584322683265933,1.0,1.0,80.66836000940695,Review,Risk score: 80.67/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.8105847304090695,1,0.8424999999999998,1,1.0,1,0.7786694608181393,1,2,1,10.0,50,34.133301976943244,8.416259830740394,59.850344123146094,-25.86669802305676,25.86669802305676,25.433301976943245,0.1513887022437098,2.92336804332681,0.0178571428571428,0.1335315593865669,True,False,True,15.866698023056756,-9.850344123146094,HIGH,PREDICTED_FAILURE,True
1,C1560,L1,TypeA,34.18,1.07,0.7872681111221645,0.480914545194857,1.0,1.0,80.64090696353635,Review,Risk score: 80.64/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7913353968411876,1,0.8424999999999998,1,1.0,1,0.7401707936823753,1,2,1,10.0,50,36.211735025235136,10.494692879032286,61.92877717143799,-23.788264974764864,23.788264974764864,28.121735025235136,0.1673912799121139,3.476110633527211,0.0178571428571428,0.149534137054971,True,False,True,13.788264974764864,-11.928777171437986,HIGH,PREDICTED_FAILURE,True
1,C117,L1,TypeC,25.02,1.23,0.7780932659459454,0.4786503545312456,1.0,1.0,80.30905684165951,Review,Risk score: 80.31/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7782284751608746,1,0.8424999999999998,1,1.0,1,0.7139569503217493,1,2,1,10.0,50,37.12922602821223,11.41218388200938,62.84626817441508,-22.87077397178777,22.87077397178777,28.30922602821223,0.1685072977869775,3.209662814990049,0.0178571428571428,0.1506501549298347,True,False,True,12.87077397178777,-12.84626817441508,HIGH,PREDICTED_FAILURE,True
1,C1897,L1,TypeA,30.85,1.22,0.7824116178756438,0.47060825229615766,1.0,1.0,80.23755484367327,Review,Risk score: 80.24/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.6891594541080628,1,0.579272390202703,1,1.0,1,0.7990465180134226,1,4,1,10.0,50,33.8828687938718,8.16582664766895,59.59991094007465,-26.1171312061282,26.1171312061282,25.7828687938718,0.1534694571063797,3.1830702214656545,0.0178571428571428,0.1356123142492369,True,False,True,16.1171312061282,-9.59991094007465,HIGH,PREDICTED_FAILURE,True
1,C1151,L1,TypeC,29.42,1.16,0.7606013155674339,0.4759644530620085,1.0,1.0,79.71715079357324,Review,Risk score: 79.72/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7532399746201439,1,0.800051593784378,1,1.0,1,0.70642835545591,1,2,1,10.0,50,35.19521234554821,9.478170199345357,60.91225449175106,-24.804787654451797,24.804787654451797,27.035212345548207,0.1609238830092155,3.31313876783679,0.0178571428571428,0.1430667401520726,True,False,True,14.804787654451792,-10.912254491751057,HIGH,PREDICTED_FAILURE,True
1,C1226,L1,TypeC,31.74,1.15,0.7537585151426961,0.4727889616417058,1.0,1.0,79.43247949532352,Review,Risk score: 79.43/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7434645454419468,1,0.8424999999999998,1,1.0,1,0.6444290908838939,1,2,1,10.0,50,35.21877936202833,9.50173721582548,60.93582150823118,-24.78122063797167,24.78122063797167,26.69877936202833,0.1589213057263591,3.1336595495338417,0.0178571428571428,0.1410641628692162,True,False,True,14.781220637971671,-10.93582150823118,HIGH,PREDICTED_FAILURE,True
1,C1687,L1,TypeB,28.91,1.23,0.7737076641436261,0.44070992437700296,1.0,1.0,79.22897803373387,Review,Risk score: 79.23/100. QA classification: Review. Future evidence is the strongest risk contributor (100.0%).,0.7719633297289898,1,0.8424999999999998,1,1.0,1,0.7014266594579798,1,2,1,10.0,50,41.52725272180818,15.810210575605332,67.24429486801102,-18.472747278191815,18.472747278191815,27.057252721808183,0.1610550757250487,1.8698861590745115,0.0178571428571428,0.1431979328679058,True,False,True,8.472747278191818,-17.244294868011025,HIGH,PREDICTED_FAILURE,True
